46,57,421
46,58,424
46,59,38
46,60,243
46,61,30
46,62,62
46,63,135
46,64,28
46,65,203
46,66,53
46,67,44
46,68,83
46,69,40
46,70,7
46,71,41
46,72,32
46,73,141
46,74,109
46,75,330
46,76,48
46,77,175
46,78,251
46,79,74
46,80,75
46,81,38
46,82,102
46,83,31
46,84,83
46,85,57
46,86,29
46,87,22
46,88,25
47,48,19
47,49,2
47,50,7
47,51,23
47,53,2
47,54,3
47,55,9
47,56,4
47,57,25
47,58,28
47,60,20
47,62,5
47,63,9
47,64,1
47,65,12
47,66,3
47,68,37
47,69,6
47,71,7
47,72,2
47,74,6
47,75,36
47,76,4
47,77,17
47,78,22
47,79,6
47,80,5
47,81,3
47,82,1
47,83,6
47,84,5
47,85,5
47,86,2
47,87,3
47,88,1
48,49,13
48,50,1
48,51,397
48,52,44
48,53,20
48,54,25
48,55,5
48,56,2
48,57,178
48,58,130
48,59,5
48,60,101
48,61,19
48,62,14
48,63,29
48,64,1
48,65,123
48,66,16
48,67,20
48,68,25
48,70,2
48,72,6
48,73,62
48,74,58
48,75,139
48,76,13
48,77,70
48,78,53
48,79,8
48,80,20
48,81,6
48,82,16
48,83,11
48,84,25
48,85,20
48,86,8
48,87,12
48,88,4
49,51,30
49,52,12
49,53,2
49,57,10
49,58,5
49,59,1
49,60,11
49,61,1
49,62,2
49,63,1
49,65,7
49,66,1
49,73,1
49,74,1
49,75,9
49,76,4
49,77,8
49,78,1
49,80,3
49,82,3
49,83,1
49,84,1
49,85,2
49,86,2
49,87,1
49,88,3
50,51,1
50,55,27
50,57,14
50,58,10
50,60,8
50,62,3
50,63,2
50,64,3
50,65,6
50,66,3
50,68,2
50,74,2
50,75,2
50,77,3
50,78,1
50,79,1
50,82,1
50,83,5
50,84,2
50,85,2
50,86,1
50,87,1
51,52,88
51,53,37
51,54,67
51,55,2
51,56,4
51,57,458
51,58,216
51,59,19
51,60,206
51,61,53
51,62,21
51,63,66
51,64,7
51,65,272
51,66,13
51,67,34
51,68,38
51,72,12
51,73,117
51,74,144
51,75,298
51,76,24
51,77,145
51,78,71
51,79,16
51,80,40
51,81,15
51,82,43
51,83,20
51,84,47
51,85,38
51,86,26
51,87,26
51,88,10
52,53,4
52,54,1
52,57,27
52,58,25
52,59,3
52,60,19
52,61,4
52,62,2
52,63,2
52,65,11
52,67,3
52,72,1
52,73,7
52,74,4
52,75,39
52,76,11
52,77,8
52,78,5
52,79,3
52,80,5
52,81,1
52,82,6
52,83,1
52,84,6
52,85,4
52,86,7
52,88,2
53,54,4
53,57,22
53,58,18
53,59,2
53,60,12
53,62,3
53,63,5
53,64,1
53,65,16
53,66,2
53,67,1
53,73,1
53,74,6
53,75,16
53,76,3
53,77,2
53,78,1
53,79,1
53,80,2
53,83,2
53,85,1
53,88,1
54,57,34
54,58,23
54,60,18
54,61,2
54,62,1
54,63,3
54,65,36
54,66,3
54,67,3
54,73,13
54,74,11
54,75,10
54,77,3
54,79,1
54,80,1
54,81,1
54,82,1
54,83,1
54,84,18
54,85,2
54,86,2
55,57,37
55,58,13
55,60,18
55,62,8
55,63,4
55,64,7
55,65,18
55,66,6
55,68,6
55,71,2
55,74,8
55,75,11
55,77,6
55,78,5
55,79,3
55,82,2
55,83,15
55,84,7
55,85,5
55,86,2
55,87,2
56,57,30
56,58,9
56,59,4
56,60,13
56,63,10
56,65,8
56,70,1
56,73,3
56,74,6
56,75,2
56,77,16
56,81,3
56,85,2
56,86,4
56,87,6
56,88,7
57,58,135
57,59,6
57,60,118
57,61,38
57,62,14
57,63,45
57,64,6
57,65,169
57,66,32
57,67,29
57,68,18
57,69,15
57,70,13
57,71,17
57,72,18
57,73,87
57,74,73
57,75,176
57,76,12
57,77,102
57,78,93
57,79,14
57,80,33
57,81,21
57,82,33
57,83,18
57,84,9
57,85,34
57,86,15
57,87,17
57,88,11
58,59,12
58,60,93
58,61,8
58,62,20
58,63,41
58,64,10
58,65,88
58,66,26
58,67,14
58,68,17
58,69,33
58,70,10
58,71,20
58,72,7
58,73,35
58,74,54
58,75,146
58,76,28
58,77,66
58,78,95
58,79,32
58,80,34
58,81,9
58,82,15
58,83,13
58,84,23
58,85,29
58,86,9
58,87,7
58,88,21
59,60,9
59,63,1
59,64,2
59,65,12
59,68,1
59,69,4
59,70,1
59,74,7
59,75,25
59,77,14
59,78,6
59,79,2
59,80,7
59,81,1
59,82,1
59,84,1
59,85,1
59,86,1
59,87,2
59,88,2
60,61,8
60,62,17
60,63,37
60,64,5
60,65,141
60,66,6
60,67,8
60,68,17
60,69,5
60,70,13
60,71,18
60,72,11
60,73,33
60,74,51
60,75,123
60,76,7
60,77,77
60,78,55
60,79,9
60,80,25
60,81,13
60,82,13
60,83,15
60,84,11
60,85,8
60,86,7
60,87,6
60,88,12
61,65,25
61,68,8
61,69,3
61,71,4
61,75,15
61,77,3
61,78,6
61,79,2
61,80,1
61,82,8
61,84,11
61,88,5
62,63,5
62,64,2
62,65,13
62,66,4
62,68,4
62,69,5
62,70,6
62,71,5
62,74,3
62,75,19
62,76,6
62,77,9
62,78,5
62,79,3
62,80,5
62,81,1
62,82,2
62,83,7
62,85,3
62,86,5
62,87,3
63,64,6
63,65,13
63,66,2
63,67,1
63,68,10
63,69,1
63,71,1
63,73,15
63,74,9
63,75,46
63,76,1
63,77,21
63,78,29
63,79,10
63,80,29
63,81,1
63,82,9
63,84,5
63,85,5
63,86,6
63,87,2
63,88,6
64,65,6
64,66,1
64,69,4
64,71,6
64,75,8
64,76,2
64,77,9
64,78,8
64,79,5
64,80,1
64,82,1
64,84,2
64,85,1
64,86,1
64,87,1
64,88,2
65,66,4
65,67,9
65,68,16
65,69,8
65,70,18
65,71,15
65,72,16
65,73,40
65,74,67
65,75,144
65,76,8
65,77,84
65,78,51
65,79,9
65,80,18
65,81,16
65,82,21
65,83,17
65,84,22
65,85,7
65,86,6
65,87,3
65,88,8
66,67,5
66,68,1
66,73,2
66,74,1
66,75,5
66,76,2
66,77,12
66,78,10
66,80,1
66,81,3
66,82,1
66,83,1
66,84,2
66,85,17
66,86,3
66,87,1
67,73,20
67,74,8
67,75,2
67,77,3
67,78,4
67,80,2
67,83,1
67,85,4
67,86,1
67,87,1
68,69,1
68,70,2
68,71,1
68,72,2
68,74,6
68,75,29
68,77,25
68,78,15
68,79,4
68,80,7
68,81,2
68,82,17
68,83,6
68,84,14
68,85,2
68,86,3
68,87,2
69,71,19
69,75,7
69,76,9
69,77,7
69,78,29
69,79,13
69,80,4
69,83,1
69,84,1
69,88,2
70,74,16
70,75,47
70,77,11
70,78,5
70,80,4
70,82,3
70,84,2
70,85,1
70,86,1
70,88,8
71,74,4
71,75,10
71,76,8
71,77,10
71,78,23
71,79,5
71,80,2
71,83,20
71,84,3
71,88,6
72,74,7
72,75,20
72,77,6
72,81,18
72,82,8
72,84,3
72,85,2
72,86,2
72,88,3
73,74,19
73,75,9
73,77,25
73,78,4
73,80,3
73,81,1
73,82,2
73,83,3
73,84,5
73,85,1
73,86,1
73,87,3
74,75,68
74,76,2
74,77,35
74,78,21
74,79,10
74,80,9
74,81,7
74,82,16
74,83,9
74,84,12
74,85,1
74,86,1
74,87,1
74,88,7
75,76,22
75,77,113
75,78,146
75,79,35
75,80,41
75,81,26
75,82,16
75,83,14
75,84,45
75,85,16
75,86,13
75,87,16
75,88,51
76,77,3
76,78,21
76,79,7
76,80,6
76,82,3
76,85,2
76,86,2
76,87,1
76,88,4
77,78,53
77,79,16
77,80,17
77,81,11
77,82,14
77,83,5
77,84,10
77,85,10
77,86,6
77,87,6
77,88,11
78,79,47
78,80,23
78,81,5
78,82,8
78,83,7
78,84,6
78,85,3
78,86,4
78,87,4
78,88,13
79,80,8
79,83,4
79,84,1
79,88,6
80,82,11
80,83,2
80,85,5
80,86,4
80,87,2
80,88,4
81,82,9
81,84,4
81,85,2
81,86,1
81,87,1
81,88,2
82,83,2
82,84,13
82,85,2
82,86,2
82,87,2
83,85,2
83,86,2
83,87,4
84,85,1
84,87,1
84,88,4
85,86,13
85,87,3
86,87,3
87,88,1
